season,week,home,away,spread_close,total_close,ml_home,ml_away,event_id,book,market,selection,line,price,asof_ts,team,player,player_id,sport,odds,captured_at,game_id,side
2018,15,Rams,Eagles,13.5,53.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::EAGLES@RAMS,
2018,15,Ravens,Buccaneers,8.5,44.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BUCCANEERS@RAVENS,
2018,15,Steelers,Patriots,-2.5,54.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::PATRIOTS@STEELERS,
2018,15,Vikings,Dolphins,7.5,45.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::DOLPHINS@VIKINGS,
2018,16,12/22 8:20 ET At LA Chargers -4 Baltimore 42.5,Date & Time Favorite Line Underdog Total,12.0,12.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::DATE_TIME_FAVORITE_LINE_UNDERDOG_TOTAL@1222_820_ET_AT_LA_CHARGERS_4_BALTIMORE_425,
2018,16,49ers,Bears,-3.5,43.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BEARS@49ERS,
2018,16,Browns,Bengals,9.5,44.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BENGALS@BROWNS,
2018,16,Cardinals,Rams,-14.0,43.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::RAMS@CARDINALS,
2018,16,Colts,Giants,9.5,48.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::GIANTS@COLTS,
2018,16,Dolphins,Jaguars,3.0,39.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::JAGUARS@DOLPHINS,
2018,16,Eagles,Texans,2.0,47.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::TEXANS@EAGLES,
2018,16,Jets,Packers,-3.0,47.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::PACKERS@JETS,
2018,16,Lions,Vikings,-6.5,42.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::VIKINGS@LIONS,
2018,16,Panthers,Falcons,-3.0,46.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::FALCONS@PANTHERS,
2018,16,Patriots,Bills,13.5,45.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BILLS@PATRIOTS,
2018,16,Raiders,Broncos,-2.5,42.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BRONCOS@RAIDERS,
2018,16,Saints,Steelers,6.5,53.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::STEELERS@SAINTS,
2018,16,Seahawks,Chiefs,-1.0,54.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::CHIEFS@SEAHAWKS,
2018,17,12/30 4:25 ET At Kansas City -14 Oakland 53.5,Date & Time Favorite Line Underdog Total,12.0,12.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::DATE_TIME_FAVORITE_LINE_UNDERDOG_TOTAL@1230_425_ET_AT_KANSAS_CITY_14_OAKLAND_535,
2018,17,Bills,Dolphins,5.5,39.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::DOLPHINS@BILLS,
2018,17,Broncos,Chargers,-7.0,43.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::CHARGERS@BRONCOS,
2018,17,Buccaneers,Falcons,-2.5,52.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::FALCONS@BUCCANEERS,
2018,17,Commanders,Eagles,-6.0,42.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::EAGLES@COMMANDERS,
2018,17,Packers,Lions,7.5,44.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::LIONS@PACKERS,
2018,17,Patriots,Jets,14.0,47.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::JETS@PATRIOTS,
2018,17,Rams,49ers,11.0,50.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::49ERS@RAMS,
2018,17,Ravens,Browns,7.0,40.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BROWNS@RAVENS,
2018,17,Seahawks,Cardinals,15.0,40.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::CARDINALS@SEAHAWKS,
2018,17,Steelers,Bengals,13.5,45.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BENGALS@STEELERS,
2018,17,Texans,Jaguars,7.0,39.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::JAGUARS@TEXANS,
2018,17,Titans,Colts,-5.0,42.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::COLTS@TITANS,
2018,17,Vikings,Bears,6.0,40.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BEARS@VIKINGS,
2019,1,DraftKings Sportsbook and FanDuel Sportsbook,ALSO READ: Current Week 2 Lines,-2.0,,-127,127.0,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::ALSO_READ_CURRENT_WEEK_2_LINES@DRAFTKINGS_SPORTSBOOK_AND_FANDUEL_SPORTSBOOK,
2019,2,9/15 1:00 ET At Tennessee -3 Indianapolis 43.5,Date & Time Favorite Line Underdog Total,9.0,9.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::DATE_TIME_FAVORITE_LINE_UNDERDOG_TOTAL@915_100_ET_AT_TENNESSEE_3_INDIANAPOLIS_435,
2019,2,Bengals,49ers,1.0,46.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::49ERS@BENGALS,
2019,2,Broncos,Bears,-2.5,40.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BEARS@BRONCOS,
2019,2,Commanders,Cowboys,-6.0,46.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::COWBOYS@COMMANDERS,
2019,2,Dolphins,Patriots,-18.5,48.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::PATRIOTS@DOLPHINS,
2019,2,DraftKings Sportsbook and FanDuel Sportsbook,ALSO READ: Current Week 3 Lines,-3.0,,-143,143.0,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::ALSO_READ_CURRENT_WEEK_3_LINES@DRAFTKINGS_SPORTSBOOK_AND_FANDUEL_SPORTSBOOK,
2019,2,Falcons,Eagles,-1.0,53.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::EAGLES@FALCONS,
2019,2,Giants,Bills,-1.5,44.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BILLS@GIANTS,
2019,2,Jets,Browns,-6.5,45.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BROWNS@JETS,
2019,2,Packers,Vikings,3.0,43.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::VIKINGS@PACKERS,
2019,2,Raiders,Chiefs,-7.0,53.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::CHIEFS@RAIDERS,
2019,2,Rams,Saints,1.5,52.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::SAINTS@RAMS,
2019,2,Ravens,Cardinals,13.0,46.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::CARDINALS@RAVENS,
2019,2,Steelers,Seahawks,4.0,47.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::SEAHAWKS@STEELERS,
2019,2,Texans,Jaguars,7.0,43.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::JAGUARS@TEXANS,
2019,3,49ers,Steelers,6.5,44.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::STEELERS@49ERS,
2019,3,9/22 1:00 ET At Green Bay -7 Denver 41.5,Date & Time Favorite Line Underdog Total,9.0,9.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::DATE_TIME_FAVORITE_LINE_UNDERDOG_TOTAL@922_100_ET_AT_GREEN_BAY_7_DENVER_415,
2019,3,Bills,Bengals,6.0,43.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BENGALS@BILLS,
2019,3,Browns,Rams,-4.5,48.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::RAMS@BROWNS,
2019,3,Buccaneers,Giants,5.5,48.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::GIANTS@BUCCANEERS,
2019,3,Cardinals,Panthers,2.0,45.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::PANTHERS@CARDINALS,
2019,3,Chargers,Texans,3.0,49.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::TEXANS@CHARGERS,
2019,3,Chiefs,Ravens,4.5,52.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::RAVENS@CHIEFS,
2019,3,Colts,Falcons,1.5,48.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::FALCONS@COLTS,
2019,3,Commanders,Bears,-5.0,41.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BEARS@COMMANDERS,
2019,3,Cowboys,Dolphins,22.5,46.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::DOLPHINS@COWBOYS,
2019,3,DraftKings Sportsbook and FanDuel Sportsbook,ALSO READ: Current Week 4 Lines,-4.0,,-161,161.0,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::ALSO_READ_CURRENT_WEEK_4_LINES@DRAFTKINGS_SPORTSBOOK_AND_FANDUEL_SPORTSBOOK,
2019,3,Patriots,Jets,21.0,43.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::JETS@PATRIOTS,
2019,3,Seahawks,Saints,4.5,44.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::SAINTS@SEAHAWKS,
2019,3,Vikings,Raiders,9.0,43.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::RAIDERS@VIKINGS,
2019,4,9/29 1:00 ET At Houston -5.5 Carolina 47.5,Date & Time Favorite Line Underdog Total,9.0,9.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::DATE_TIME_FAVORITE_LINE_UNDERDOG_TOTAL@929_100_ET_AT_HOUSTON_55_CAROLINA_475,
2019,4,Bears,Vikings,0.0,38.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::VIKINGS@BEARS,
2019,4,Bills,Patriots,-7.0,41.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::PATRIOTS@BILLS,
2019,4,Broncos,Jaguars,2.5,37.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::JAGUARS@BRONCOS,
2019,4,Cardinals,Seahawks,-5.5,49.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::SEAHAWKS@CARDINALS,
2019,4,Colts,Raiders,5.5,46.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::RAIDERS@COLTS,
2019,4,Dolphins,Chargers,-14.5,44.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::CHARGERS@DOLPHINS,
2019,4,Falcons,Titans,3.5,46.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::TITANS@FALCONS,
2019,4,Giants,Commanders,3.0,48.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::COMMANDERS@GIANTS,
2019,4,Lions,Chiefs,-7.0,54.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::CHIEFS@LIONS,
2019,4,Rams,Buccaneers,9.5,48.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BUCCANEERS@RAMS,
2019,4,Saints,Cowboys,-2.5,47.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::COWBOYS@SAINTS,
2019,4,Steelers,Bengals,3.5,45.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BENGALS@STEELERS,
2021,1,top sportsbooks,ALSO READ: Projected Win Totals for every NFL team,,,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::ALSO_READ_PROJECTED_WIN_TOTALS_FOR_EVERY_NFL_TEAM@TOP_SPORTSBOOKS,
2021,8,"the helm, while a Cowboys-Vikings matchup makes for an excellent Sunday night main event.","As the leaves begin to turn, the Packers and Cardinals kick things off on Thursday night in the desert. Then, the Dolphins hope their trip to Buffalo is more treat than trick in the early window on Halloween Sunday, while other standout divisional showdowns include Steelers-Browns and Titans-Colts. A Buccaneers-Saints tussle in the late afternoon sees Tampa Bay try to secure its first regular-season win against New Orleans with Tom Brady",,,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::AS_THE_LEAVES_BEGIN_TO_TURN_THE_PACKERS_AND_CARDINALS_KICK_THINGS_OFF_ON_THURSDAY_NIGHT_IN_THE_DESERT_THEN_THE_DOLPHINS_HOPE_THEIR_TRIP_TO_BUFFALO_IS_MORE_TREAT_THAN_TRICK_IN_THE_EARLY_WINDOW_ON_HALLOWEEN_SUNDAY_WHILE_OTHER_STANDOUT_DIVISIONAL_SHOWDOWNS_INCLUDE_STEELERSBROWNS_AND_TITANSCOLTS_A_BUCCANEERSSAINTS_TUSSLE_IN_THE_LATE_AFTERNOON_SEES_TAMPA_BAY_TRY_TO_SECURE_ITS_FIRST_REGULARSEASON_WIN_AGAINST_NEW_ORLEANS_WITH_TOM_BRADY@THE_HELM_WHILE_A_COWBOYSVIKINGS_MATCHUP_MAKES_FOR_AN_EXCELLENT_SUNDAY_NIGHT_MAIN_EVENT,
2021,10,"the moment fall toward the late Sunday window, although the early Saints-Titans and Browns-Patriots matchups feature the hosts and visitors as sub-3-point favorites, respectively. Vikings-Chargers, Seahawks-Packers and Rams-49ers contests, the latter on Monday night, particularly catch the eye and currently see each home team as a first-look 3-point favorite.","A Ravens-Dolphins Thursday night affair starts off the first football week of November, with Baltimore notably just a 3-point favorite on the early line as Lamar Jackson returns to his hometown. The closest projected games by oddsmakers",-3.0,,-143,143.0,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::A_RAVENSDOLPHINS_THURSDAY_NIGHT_AFFAIR_STARTS_OFF_THE_FIRST_FOOTBALL_WEEK_OF_NOVEMBER_WITH_BALTIMORE_NOTABLY_JUST_A_3POINT_FAVORITE_ON_THE_EARLY_LINE_AS_LAMAR_JACKSON_RETURNS_TO_HIS_HOMETOWN_THE_CLOSEST_PROJECTED_GAMES_BY_ODDSMAKERS@THE_MOMENT_FALL_TOWARD_THE_LATE_SUNDAY_WINDOW_ALTHOUGH_THE_EARLY_SAINTSTITANS_AND_BROWNSPATRIOTS_MATCHUPS_FEATURE_THE_HOSTS_AND_VISITORS_AS_SUB3POINT_FAVORITES_RESPECTIVELY_VIKINGSCHARGERS_SEAHAWKSPACKERS_AND_RAMS49ERS_CONTESTS_THE_LATTER_ON_MONDAY_NIGHT_PARTICULARLY_CATCH_THE_EYE_AND_CURRENTLY_SEE_EACH_HOME_TEAM_AS_A_FIRSTLOOK_3POINT_FAVORITE,
2021,11,"this point in the season, but there are some pre-Thanksgiving treats on tap Sunday in the form of Colts-Bills, Packers-Vikings and Saints-Eagles in the early window. Then, the late-afternoon showcase is highlighted by a Cowboys-Chiefs extravaganza at Arrowhead Stadium that marks the first Dak Prescott-Patrick Mahomes meeting ever. The opening line sees KC as just better than a touchdown favorite in a game that should see an avalanche of betting interest. Additionally, the Cardinals-Seahawks and Chargers-Steelers games that also help close out the Sunday portion of the Week 11 slate aren’t exactly duds.",The Patriots-Falcons Thursday night opener could certainly be interesting depending on where both teams are,-11.0,,-382,382.0,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::THE_PATRIOTSFALCONS_THURSDAY_NIGHT_OPENER_COULD_CERTAINLY_BE_INTERESTING_DEPENDING_ON_WHERE_BOTH_TEAMS_ARE@THIS_POINT_IN_THE_SEASON_BUT_THERE_ARE_SOME_PRETHANKSGIVING_TREATS_ON_TAP_SUNDAY_IN_THE_FORM_OF_COLTSBILLS_PACKERSVIKINGS_AND_SAINTSEAGLES_IN_THE_EARLY_WINDOW_THEN_THE_LATEAFTERNOON_SHOWCASE_IS_HIGHLIGHTED_BY_A_COWBOYSCHIEFS_EXTRAVAGANZA_AT_ARROWHEAD_STADIUM_THAT_MARKS_THE_FIRST_DAK_PRESCOTTPATRICK_MAHOMES_MEETING_EVER_THE_OPENING_LINE_SEES_KC_AS_JUST_BETTER_THAN_A_TOUCHDOWN_FAVORITE_IN_A_GAME_THAT_SHOULD_SEE_AN_AVALANCHE_OF_BETTING_INTEREST_ADDITIONALLY_THE_CARDINALSSEAHAWKS_AND_CHARGERSSTEELERS_GAMES_THAT_ALSO_HELP_CLOSE_OUT_THE_SUNDAY_PORTION_OF_THE_WEEK_11_SLATE_ARENT_EXACTLY_DUDS,
2021,17,"Heinz Field could also have a seismic impact on the division and conference playoff picture overall, with oddsmakers notably making this one a PK 'Em in their first line.","The Thursday Night Football schedule is done for the season, meaning a robust Sunday slate is in store as the calendar flips to 2022. With playoff implications sure to abound, the most noteworthy matchups from a preseason perspective appear to include Cardinals-Cowboys, Dolphins-Titans, Raiders-Colts and Rams-Ravens. The Browns-Steelers AFC North faceoff that closes out the week Monday night",-2022.0,,#NAME?,inf,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::THE_THURSDAY_NIGHT_FOOTBALL_SCHEDULE_IS_DONE_FOR_THE_SEASON_MEANING_A_ROBUST_SUNDAY_SLATE_IS_IN_STORE_AS_THE_CALENDAR_FLIPS_TO_2022_WITH_PLAYOFF_IMPLICATIONS_SURE_TO_ABOUND_THE_MOST_NOTEWORTHY_MATCHUPS_FROM_A_PRESEASON_PERSPECTIVE_APPEAR_TO_INCLUDE_CARDINALSCOWBOYS_DOLPHINSTITANS_RAIDERSCOLTS_AND_RAMSRAVENS_THE_BROWNSSTEELERS_AFC_NORTH_FACEOFF_THAT_CLOSES_OUT_THE_WEEK_MONDAY_NIGHT@HEINZ_FIELD_COULD_ALSO_HAVE_A_SEISMIC_IMPACT_ON_THE_DIVISION_AND_CONFERENCE_PLAYOFF_PICTURE_OVERALL_WITH_ODDSMAKERS_NOTABLY_MAKING_THIS_ONE_A_PK_EM_IN_THEIR_FIRST_LINE,
2022,1,"AT & T Stadium in Arlington. Monday night, Russell Wilson will not only don a uniform other than the Seahawks’ for the first time, but he’ll be facing his old Seattle teammates right out of the gate at his previous Lumen Field digs in his Broncos regular-season debut.","Then, the two primetime games are certainly fit for the league’s ribbon-cutting slate. Sunday night will see a rematch of last year’s season-opening clash between the Buccaneers and Cowboys that thrilled Thursday Night Football viewers, this time",,,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::THEN_THE_TWO_PRIMETIME_GAMES_ARE_CERTAINLY_FIT_FOR_THE_LEAGUES_RIBBONCUTTING_SLATE_SUNDAY_NIGHT_WILL_SEE_A_REMATCH_OF_LAST_YEARS_SEASONOPENING_CLASH_BETWEEN_THE_BUCCANEERS_AND_COWBOYS_THAT_THRILLED_THURSDAY_NIGHT_FOOTBALL_VIEWERS_THIS_TIME@AT_T_STADIUM_IN_ARLINGTON_MONDAY_NIGHT_RUSSELL_WILSON_WILL_NOT_ONLY_DON_A_UNIFORM_OTHER_THAN_THE_SEAHAWKS_FOR_THE_FIRST_TIME_BUT_HELL_BE_FACING_HIS_OLD_SEATTLE_TEAMMATES_RIGHT_OUT_OF_THE_GATE_AT_HIS_PREVIOUS_LUMEN_FIELD_DIGS_IN_HIS_BRONCOS_REGULARSEASON_DEBUT,
2022,2,"Arrowhead Stadium in Week 3. KC then walloped the Steelers in Ben Roethlisberger’s swan song in the wild-card round before pulling off an OT miracle against the Bills in the divisional round. However, the Bengals returned the favor the following week, qualifying for the Super Bowl on the backs of Patrick Mahomes and company with their own 27-24 OT win. The prevailing thought had been that a retool and reload for Andy Reid’s team would be in order this offseason, but instead, Kansas City surprisingly traded Tyreek Hill to the Dolphins and will attempt to replace him with the duo of JuJu Smith-Schuster and Marquez Valdes-Scantling, among others.","Meanwhile, the Chiefs’ regular-season trajectory was almost a diametric opposite of the Chargers, as they finished 9-1 after a concerning 3-4 start that included a 30-24 loss to Los Angeles",-9.0,,-296,296.0,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::MEANWHILE_THE_CHIEFS_REGULARSEASON_TRAJECTORY_WAS_ALMOST_A_DIAMETRIC_OPPOSITE_OF_THE_CHARGERS_AS_THEY_FINISHED_91_AFTER_A_CONCERNING_34_START_THAT_INCLUDED_A_3024_LOSS_TO_LOS_ANGELES@ARROWHEAD_STADIUM_IN_WEEK_3_KC_THEN_WALLOPED_THE_STEELERS_IN_BEN_ROETHLISBERGERS_SWAN_SONG_IN_THE_WILDCARD_ROUND_BEFORE_PULLING_OFF_AN_OT_MIRACLE_AGAINST_THE_BILLS_IN_THE_DIVISIONAL_ROUND_HOWEVER_THE_BENGALS_RETURNED_THE_FAVOR_THE_FOLLOWING_WEEK_QUALIFYING_FOR_THE_SUPER_BOWL_ON_THE_BACKS_OF_PATRICK_MAHOMES_AND_COMPANY_WITH_THEIR_OWN_2724_OT_WIN_THE_PREVAILING_THOUGHT_HAD_BEEN_THAT_A_RETOOL_AND_RELOAD_FOR_ANDY_REIDS_TEAM_WOULD_BE_IN_ORDER_THIS_OFFSEASON_BUT_INSTEAD_KANSAS_CITY_SURPRISINGLY_TRADED_TYREEK_HILL_TO_THE_DOLPHINS_AND_WILL_ATTEMPT_TO_REPLACE_HIM_WITH_THE_DUO_OF_JUJU_SMITHSCHUSTER_AND_MARQUEZ_VALDESSCANTLING_AMONG_OTHERS,
2022,2,NFL lines for the second week of the season. The odds displayed are from DraftKings Sportsbook.,A look,,,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::A_LOOK@NFL_LINES_FOR_THE_SECOND_WEEK_OF_THE_SEASON_THE_ODDS_DISPLAYED_ARE_FROM_DRAFTKINGS_SPORTSBOOK,
2022,2,"home, are 2.5-point favorites over a Vikings squad that went 5-4 against the number as a road team in 2021.","The Eagles, just 3-4-1 ATS last season",-3.0,,-143,143.0,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::THE_EAGLES_JUST_341_ATS_LAST_SEASON@HOME_ARE_25POINT_FAVORITES_OVER_A_VIKINGS_SQUAD_THAT_WENT_54_AGAINST_THE_NUMBER_AS_A_ROAD_TEAM_IN_2021,
2022,2,"home, where they went 5-3-2 ATS last season and postseason, is also no surprise.","With the trade of Tyreek Hill to the Dolphins, the Bills are odds-on favorites to win Super LVII, so their seven-point projected advantage for this opener",-5.0,,-181,181.0,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::WITH_THE_TRADE_OF_TYREEK_HILL_TO_THE_DOLPHINS_THE_BILLS_ARE_ODDSON_FAVORITES_TO_WIN_SUPER_LVII_SO_THEIR_SEVENPOINT_PROJECTED_ADVANTAGE_FOR_THIS_OPENER@HOME_WHERE_THEY_WENT_532_ATS_LAST_SEASON_AND_POSTSEASON_IS_ALSO_NO_SURPRISE,
